title,date_raw,source_code,body,sentiment,sentiment_score,sentiment_confidence,sentiment_rationale,sentiment_raw
"Daiwa Securities Adjusts Price Target on Apple to $275 From $255, Keeps Outperform Rating",Dec. 18,MT,"Daiwa Securities Adjusts Price Target on Apple to $275 From $255, Keeps Outperform Rating",bullish,0.85,0.9,"The headline indicates a positive revision of Apple's price target, suggesting increased expectations for future growth. This is a strong signal of bullish sentiment.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a positive revision of Apple's price target, suggesting increased expectations for future growth. This is a strong signal of bullish sentiment.""
}
```"
"CICC Adjusts Price Target on Apple to $285 From $250.20, Keeps Outperform Rating",Dec. 13,MT,"CICC Adjusts Price Target on Apple to $285 From $250.20, Keeps Outperform Rating",bullish,0.85,0.9,"The headline indicates a significant price increase (to $285) compared to the previous target of $250.20, suggesting optimistic outlook for Apple's future earnings and stock price.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a significant price increase (to $285) compared to the previous target of $250.20, suggesting optimistic outlook for Apple's future earnings and stock price.""
}
```"
"Apple Set for 'New Era' of Growth Amid AI Features Launch Ahead of Holiday Season, Wedbush Says",Nov. 29,MT,"Apple Set for 'New Era' of Growth Amid AI Features Launch Ahead of Holiday Season, Wedbush Says",bullish,0.85,0.9,"The headline explicitly mentions 'New Era of Growth' and highlights AI features, which are generally viewed positively by investors. The mention of a 'Holiday Season' further suggests a focus on future earnings, indicating optimistic outlook for Apple's performance.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly mentions 'New Era of Growth' and highlights AI features, which are generally viewed positively by investors. The mention of a 'Holiday Season' further suggests a focus on future earnings, indicating optimistic outlook for Apple's performance.""
}
```"
APPLE INC : UBS reiterates its Neutral rating,Nov. 29,ZD,APPLE INC : UBS reiterates its Neutral rating,neutral,0.0,0.95,"The headline indicates a 'Neutral' rating, suggesting no significant positive or negative influence on Apple's future stock performance.  The mention of UBS's rating is a factual statement, not a prediction of future results.","```json
{
  ""sentiment"": ""neutral"",
  ""score"": 0.0,
  ""confidence"": 0.95,
  ""rationale"": ""The headline indicates a 'Neutral' rating, suggesting no significant positive or negative influence on Apple's future stock performance.  The mention of UBS's rating is a factual statement, not a prediction of future results.""
}
```"
APPLE INC : UBS reiterates its Neutral rating,Nov. 07,ZD,APPLE INC : UBS reiterates its Neutral rating,neutral,0.2,0.9,"The headline indicates a continued neutral outlook, with UBS reiterating a neutral rating. There's no explicit indication of a positive or negative shift in sentiment for AAPL's future performance.","```json
{
  ""sentiment"": ""neutral"",
  ""score"": 0.2,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a continued neutral outlook, with UBS reiterating a neutral rating. There's no explicit indication of a positive or negative shift in sentiment for AAPL's future performance.""
}
```"
"Loop Capital Adjusts Apple's Price Target to $275 From $300, Keeps Buy Rating",Nov. 04,MT,"Loop Capital Adjusts Apple's Price Target to $275 From $300, Keeps Buy Rating",bullish,0.95,0.9,"The headline indicates a price target increase, suggesting optimism about Apple's future earnings and growth, indicating a positive outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a price target increase, suggesting optimism about Apple's future earnings and growth, indicating a positive outlook.""
}
```"
BNP Paribas Raises Apple's Price Target to $225 From $204,Nov. 01,MT,BNP Paribas Raises Apple's Price Target to $225 From $204,bullish,0.92,0.95,The headline indicates a significantly increased price target (245 vs 190) which suggests strong positive expectations for Apple's future performance. The adjustment to a higher target signals optimism regarding future growth.,"```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.92,
  ""confidence"": 0.95,
  ""rationale"": ""The headline indicates a significantly increased price target (245 vs 190) which suggests strong positive expectations for Apple's future performance. The adjustment to a higher target signals optimism regarding future growth.""
}
```"
Jefferies Cuts Apple's Price Target to $211 From $212,Nov. 01,MT,Jefferies Cuts Apple's Price Target to $211 From $212,bullish,0.85,0.9,"The headline indicates a reduction in Apple’s price target, suggesting increased optimism about future growth. This is a positive signal for AAPL.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a reduction in Apple’s price target, suggesting increased optimism about future growth. This is a positive signal for AAPL.""
}
```"
"Barclays Adjusts Price Target on Apple to $184 From $186, Maintains Underweight Rating",Nov. 01,MT,"Barclays Adjusts Price Target on Apple to $184 From $186, Maintains Underweight Rating",bullish,0.85,0.9,"The headline indicates a revision of the price target upwards, suggesting increased optimism about Apple's future earnings.  The 'Maintains Underweight Rating' further reinforces this positive outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a revision of the price target upwards, suggesting increased optimism about Apple's future earnings.  The 'Maintains Underweight Rating' further reinforces this positive outlook.""
}
```"
"Goldman Sachs Adjusts Price Target on Apple to $286 From $275, Maintains Buy Rating",Nov. 01,MT,"Goldman Sachs Adjusts Price Target on Apple to $286 From $275, Maintains Buy Rating",bullish,0.92,0.95,"The headline indicates a significant price increase (+$286) from $275, suggesting optimistic expectations for Apple's future earnings and valuation.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.92,
  ""confidence"": 0.95,
  ""rationale"": ""The headline indicates a significant price increase (+$286) from $275, suggesting optimistic expectations for Apple's future earnings and valuation.""
}
```"
"Apple iPhone 16 Demand Set to Surge Following Launch of Apple Intelligence, BofA Says",24-10-25,MT,"Apple iPhone 16 Demand Set to Surge Following Launch of Apple Intelligence, BofA Says",bullish,0.85,0.9,"The mention of 'Apple Intelligence' and a positive outlook on demand for iPhone 16 strongly suggests increased consumer interest and demand, indicating a bullish outlook for Apple's future stock performance.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The mention of 'Apple Intelligence' and a positive outlook on demand for iPhone 16 strongly suggests increased consumer interest and demand, indicating a bullish outlook for Apple's future stock performance.""
}
```"
"Goldman Sachs Adjusts Price Target on Apple to $275 From $276, Maintains Buy Rating",24-10-25,MT,"Goldman Sachs Adjusts Price Target on Apple to $275 From $276, Maintains Buy Rating",bullish,0.85,0.9,"The headline explicitly states a price target increase, signaling a positive outlook for Apple's stock price. The adjustment suggests increased investor confidence.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a price target increase, signaling a positive outlook for Apple's stock price. The adjustment suggests increased investor confidence.""
}
```"
Taiwan Semiconductor Manufacturing Offers Upbeat Outlook Following Strong Quarterly Results,24-10-17,MT,Taiwan Semiconductor Manufacturing Offers Upbeat Outlook Following Strong Quarterly Results,bullish,0.85,0.9,"The headline indicates strong quarterly results for Taiwan Semiconductor Manufacturing, suggesting positive future growth prospects for Apple. This aligns with bullish sentiment regarding Apple's overall business and market position.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates strong quarterly results for Taiwan Semiconductor Manufacturing, suggesting positive future growth prospects for Apple. This aligns with bullish sentiment regarding Apple's overall business and market position.""
}
```"
APPLE INC : Jefferies sticks Neutral,24-10-16,ZD,APPLE INC : Jefferies sticks Neutral,bullish,0.85,0.9,"The headline explicitly states Jefferies' neutrality, suggesting a lack of positive outlook for Apple's future performance. This indicates a potential bullish signal.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states Jefferies' neutrality, suggesting a lack of positive outlook for Apple's future performance. This indicates a potential bullish signal.""
}
```"
APPLE : Jefferies downgrades its recommendation,24-10-07,Zonebourse,APPLE : Jefferies downgrades its recommendation,bullish,0.85,0.9,"The headline indicates a downgrade from Jefferies, which typically suggests a negative outlook for Apple's stock. While downgrades aren't always catastrophic, they raise concerns about future performance.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a downgrade from Jefferies, which typically suggests a negative outlook for Apple's stock. While downgrades aren't always catastrophic, they raise concerns about future performance.""
}
```"
APPLE INC : From a Buy to Neutral rating by Jefferies,24-10-07,ZD,APPLE INC : From a Buy to Neutral rating by Jefferies,bullish,0.85,0.9,"The headline indicates a downgrade from Neutral to Sell, which is generally associated with a bearish outlook for Apple’s stock price. The downgrade suggests a reduced expectation for future growth.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a downgrade from Neutral to Sell, which is generally associated with a bearish outlook for Apple’s stock price. The downgrade suggests a reduced expectation for future growth.""
}
```"
APPLE INC : Barclays reiterates its Sell rating,24-10-01,ZD,APPLE INC : Barclays reiterates its Sell rating,bullish,0.95,0.9,"The headline explicitly states a Sell rating, indicating a negative outlook for Apple's future stock performance.  This suggests a significant decline in the stock's value.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a Sell rating, indicating a negative outlook for Apple's future stock performance.  This suggests a significant decline in the stock's value.""
}
```"
APPLE INC : UBS reiterates its Neutral rating,24-09-30,ZD,APPLE INC : UBS reiterates its Neutral rating,neutral,0.0,0.95,"The headline indicates a 'Neutral' rating, suggesting no significant positive or negative influence on Apple’s future stock performance. It’s a factual update, not a predictive statement.","```json
{
  ""sentiment"": ""neutral"",
  ""score"": 0.0,
  ""confidence"": 0.95,
  ""rationale"": ""The headline indicates a 'Neutral' rating, suggesting no significant positive or negative influence on Apple’s future stock performance. It’s a factual update, not a predictive statement.""
}
```"
APPLE INC : Receives a Buy rating from Goldman Sachs,24-09-23,ZD,APPLE INC : Receives a Buy rating from Goldman Sachs,bullish,0.85,0.9,"The mention of a 'Buy rating' suggests positive expectations for Apple's future performance, indicating a bullish outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The mention of a 'Buy rating' suggests positive expectations for Apple's future performance, indicating a bullish outlook.""
}
```"
APPLE INC : Gets a Neutral rating from UBS,24-09-18,ZD,APPLE INC : Gets a Neutral rating from UBS,neutral,0.0,0.95,"The headline indicates a neutral rating from UBS, suggesting no significant positive or negative influence on Apple's future stock performance. It’s a standard rating provided by a financial analyst, representing a balanced view.","```json
{
  ""sentiment"": ""neutral"",
  ""score"": 0.0,
  ""confidence"": 0.95,
  ""rationale"": ""The headline indicates a neutral rating from UBS, suggesting no significant positive or negative influence on Apple's future stock performance. It’s a standard rating provided by a financial analyst, representing a balanced view.""
}
```"
APPLE INC : Bernstein reiterates its Buy rating,24-09-10,ZD,APPLE INC : Bernstein reiterates its Buy rating,bullish,0.95,0.9,"Bernstein's reiteration of a Buy rating suggests a positive outlook for Apple's future performance, indicating strong bullish expectations.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""Bernstein's reiteration of a Buy rating suggests a positive outlook for Apple's future performance, indicating strong bullish expectations.""
}
```"
APPLE INC : Gets a Neutral rating from UBS,24-09-10,ZD,APPLE INC : Gets a Neutral rating from UBS,neutral,0.0,0.9,"The headline indicates a neutral rating, suggesting no significant positive or negative influence on Apple's future stock performance.","```json
{
  ""sentiment"": ""neutral"",
  ""score"": 0.0,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a neutral rating, suggesting no significant positive or negative influence on Apple's future stock performance.""
}
```"
"APPLE : UBS raises price target, remains 'neutral",24-09-04,Zonebourse,"APPLE : UBS raises price target, remains 'neutral",bullish,0.75,0.9,"The headline explicitly states UBS's price target remains neutral, suggesting a lack of positive outlook for Apple’s stock performance. However, the 'neutral' rating implies a cautious approach, which aligns with a bullish sentiment.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.75,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states UBS's price target remains neutral, suggesting a lack of positive outlook for Apple’s stock performance. However, the 'neutral' rating implies a cautious approach, which aligns with a bullish sentiment.""
}
```"
"Goldman Sachs Adjusts Price Target on Apple to $276 From $275, Maintains Buy Rating",24-09-04,MT,"Goldman Sachs Adjusts Price Target on Apple to $276 From $275, Maintains Buy Rating",bullish,0.85,0.9,"The headline indicates a price increase from $275 to $276, signaling optimism for Apple's future earnings and valuation.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a price increase from $275 to $276, signaling optimism for Apple's future earnings and valuation.""
}
```"
"First Shanghai Securities Downgrades Apple to Hold From Buy, Adjusts Price Target to $240 From $220",24-08-30,MT,"First Shanghai Securities Downgrades Apple to Hold From Buy, Adjusts Price Target to $240 From $220",bullish,0.85,0.9,"The downgrade by Shanghai Securities indicates a potential negative outlook for Apple's future earnings and growth. While the price target adjustment suggests optimism, the downgrade introduces uncertainty, signaling a potential decline in stock value.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The downgrade by Shanghai Securities indicates a potential negative outlook for Apple's future earnings and growth. While the price target adjustment suggests optimism, the downgrade introduces uncertainty, signaling a potential decline in stock value.""
}
```"
"Tigress Financial Raises Price Target on Apple to $295 From $245, Maintains Strong Buy Rating",24-08-28,MT,"Tigress Financial Raises Price Target on Apple to $295 From $245, Maintains Strong Buy Rating",bullish,0.95,0.9,"The headline indicates a significantly increased target price (from $245 to $295) suggesting strong optimism regarding Apple's future profitability and growth, indicating a positive outlook.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a significantly increased target price (from $245 to $295) suggesting strong optimism regarding Apple's future profitability and growth, indicating a positive outlook.""
}
```"
APPLE INC : Gets a Buy rating from JP Morgan,24-08-27,ZD,APPLE INC : Gets a Buy rating from JP Morgan,bullish,0.95,0.9,The headline explicitly states a 'Buy rating' which indicates a positive outlook for Apple's future stock performance.  This is a strong signal of bullish sentiment.,"```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a 'Buy rating' which indicates a positive outlook for Apple's future stock performance.  This is a strong signal of bullish sentiment.""
}
```"
Apple to Allow Third Parties to Use iPhone Payment Chip for Transactions,24-08-14,MT,Apple to Allow Third Parties to Use iPhone Payment Chip for Transactions,bullish,0.85,0.9,"The headline discusses expanding payment chip functionality for iPhone, which is generally viewed positively by investors, indicating increased revenue and market share for Apple.  This is a key strategic move that could boost future growth and valuation.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline discusses expanding payment chip functionality for iPhone, which is generally viewed positively by investors, indicating increased revenue and market share for Apple.  This is a key strategic move that could boost future growth and valuation.""
}
```"
APPLE INC : DZ Bank reaffirms its Neutral rating,24-08-05,ZD,APPLE INC : DZ Bank reaffirms its Neutral rating,neutral,0.0,0.95,"The headline discusses a rating change, suggesting a neutral outlook for Apple's future performance. There's no explicit positive or negative indication.","```json
{
  ""sentiment"": ""neutral"",
  ""score"": 0.0,
  ""confidence"": 0.95,
  ""rationale"": ""The headline discusses a rating change, suggesting a neutral outlook for Apple's future performance. There's no explicit positive or negative indication.""
}
```"
ARC Independent Raises Apple's Price Target to $235 From $200,24-08-02,MT,ARC Independent Raises Apple's Price Target to $235 From $200,bullish,0.95,0.9,"The headline indicates a significant increase in Apple's price target, representing a substantial upward movement. This suggests strong optimism regarding future earnings and growth prospects.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a significant increase in Apple's price target, representing a substantial upward movement. This suggests strong optimism regarding future earnings and growth prospects.""
}
```"
Maxim Raises Apple's Price Target to $203 From $195,24-08-02,MT,Maxim Raises Apple's Price Target to $203 From $195,bullish,0.95,0.9,"The headline explicitly indicates a higher price target, suggesting positive expectations for Apple's future value.  The adjustment of the target upwards is a strong signal of optimism regarding AAPL's prospects.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly indicates a higher price target, suggesting positive expectations for Apple's future value.  The adjustment of the target upwards is a strong signal of optimism regarding AAPL's prospects.""
}
```"
"Rosenblatt Adjusts Price Target on Apple to $261 From $260, Maintains Buy Rating",24-08-02,MT,"Rosenblatt Adjusts Price Target on Apple to $261 From $260, Maintains Buy Rating",bullish,0.85,0.9,The headline indicates a price increase (from $250 to $261) which is a positive signal for Apple's future earnings and valuation. Rosenblatt's adjustment is a supportive observation.,"```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a price increase (from $250 to $261) which is a positive signal for Apple's future earnings and valuation. Rosenblatt's adjustment is a supportive observation.""
}
```"
"Itau BBA Securities Adjusts Price Target on Apple to $241 From $188, Maintains Market Perform Rating",24-08-02,MT,"Itau BBA Securities Adjusts Price Target on Apple to $241 From $188, Maintains Market Perform Rating",bullish,0.85,0.9,The headline indicates a significant price increase (from $188 to $241) suggesting strong optimism for Apple's future earnings and valuation. This is a positive signal.,"```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a significant price increase (from $188 to $241) suggesting strong optimism for Apple's future earnings and valuation. This is a positive signal.""
}
```"
"Barclays Adjusts Price Target on Apple to $186 From $187, Maintains Underweight Rating",24-08-02,MT,"Barclays Adjusts Price Target on Apple to $186 From $187, Maintains Underweight Rating",bullish,0.85,0.9,The headline indicates a price target increase (from $187 to $186) suggests a positive outlook for Apple's stock price. The 'Underweight' rating further reinforces this positive assessment.,"```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a price target increase (from $187 to $186) suggests a positive outlook for Apple's stock price. The 'Underweight' rating further reinforces this positive assessment.""
}
```"
APPLE INC : Gets a Buy rating from Goldman Sachs,24-08-02,ZD,APPLE INC : Gets a Buy rating from Goldman Sachs,bullish,0.95,0.9,The headline explicitly indicates a 'Buy rating' suggesting a positive outlook for Apple’s future performance. This is a strong indicator of bullish sentiment.,"```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly indicates a 'Buy rating' suggesting a positive outlook for Apple’s future performance. This is a strong indicator of bullish sentiment.""
}
```"
"PayPal's turnaround plan faces challenges from competition, analysts say",24-07-31,RE,"PayPal's turnaround plan faces challenges from competition, analysts say",bullish,0.75,0.8,"The headline highlights challenges from competition, which is generally a positive signal for Apple's future performance. It suggests a potential shift in the market, implying increased value for Apple's stock.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.75,
  ""confidence"": 0.8,
  ""rationale"": ""The headline highlights challenges from competition, which is generally a positive signal for Apple's future performance. It suggests a potential shift in the market, implying increased value for Apple's stock.""
}
```"
"TD Cowen Adjusts Price Target on Apple to $250 From $220, Maintains Buy Rating",24-07-29,MT,"TD Cowen Adjusts Price Target on Apple to $250 From $220, Maintains Buy Rating",bullish,0.85,0.9,"The headline indicates a positive revision of Apple's price target from $220 to $250, suggesting increased optimism about the company's future earnings and valuation.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a positive revision of Apple's price target from $220 to $250, suggesting increased optimism about the company's future earnings and valuation.""
}
```"
"Analyst recommendations: Dexcom, Netflix, Tesla, Visa, Lululemon...",24-07-26,Zonebourse,"Analyst recommendations: Dexcom, Netflix, Tesla, Visa, Lululemon...",bullish,0.85,0.9,"The headline mentions several companies with positive outlooks (Dexcom, Netflix, Tesla, Visa, Lululemon) but doesn’t specifically highlight Apple’s future performance.  It’s a general overview of market trends, suggesting a positive signal for Apple's prospects.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline mentions several companies with positive outlooks (Dexcom, Netflix, Tesla, Visa, Lululemon) but doesn’t specifically highlight Apple’s future performance.  It’s a general overview of market trends, suggesting a positive signal for Apple's prospects.""
}
```"
"Barclays Adjusts Price Target on Apple to $187 From $164, Maintains Underweight Rating",24-07-24,MT,"Barclays Adjusts Price Target on Apple to $187 From $164, Maintains Underweight Rating",bullish,0.85,0.9,The headline indicates a price increase (from $164 to $187) which suggests strong optimism for Apple's future earnings and valuation. The 'Underweight' rating also leans positive.,"```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a price increase (from $164 to $187) which suggests strong optimism for Apple's future earnings and valuation. The 'Underweight' rating also leans positive.""
}
```"
"Apple Cherry Picks Quotes to Justify Motion for Discovery in Patent Case, Omni Bridgeway Tells Court",24-07-23,MT,"Apple Cherry Picks Quotes to Justify Motion for Discovery in Patent Case, Omni Bridgeway Tells Court",bullish,0.85,0.9,"The headline discusses a motion for discovery related to a patent case, which typically signals a positive outcome for the company.  It implies a strategic benefit and improvement, suggesting increased value for Apple's stock.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline discusses a motion for discovery related to a patent case, which typically signals a positive outcome for the company.  It implies a strategic benefit and improvement, suggesting increased value for Apple's stock.""
}
```"
APPLE INC : Buy rating from Goldman Sachs,24-07-18,ZD,APPLE INC : Buy rating from Goldman Sachs,bullish,0.92,0.9,"The headline indicates a buy rating, which is a positive signal for Apple's stock price. It suggests analysts are optimistic about the company's future earnings and growth prospects.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.92,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a buy rating, which is a positive signal for Apple's stock price. It suggests analysts are optimistic about the company's future earnings and growth prospects.""
}
```"
"Apple Likely to Deliver In-Line June Print, Outlook, UBS Says",24-07-17,MT,"Apple Likely to Deliver In-Line June Print, Outlook, UBS Says",bullish,0.75,0.9,"The headline explicitly discusses a 'In-Line June Print' and a positive outlook, suggesting strong revenue and growth expectations, indicating bullish sentiment.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.75,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly discusses a 'In-Line June Print' and a positive outlook, suggesting strong revenue and growth expectations, indicating bullish sentiment.""
}
```"
"Apple's Apple Intelligence to Catalyze Significant Upgrade Cycle for Devices, Drive Record Shipments, Morgan Stanley Says",24-07-15,MT,"Apple's Apple Intelligence to Catalyze Significant Upgrade Cycle for Devices, Drive Record Shipments, Morgan Stanley Says",bullish,0.92,0.9,"The headline explicitly mentions a 'significant upgrade cycle' and 'record shipments,' all positive indicators for Apple's future performance. Morgan Stanley’s positive outlook further strengthens the bullish sentiment.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.92,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly mentions a 'significant upgrade cycle' and 'record shipments,' all positive indicators for Apple's future performance. Morgan Stanley’s positive outlook further strengthens the bullish sentiment.""
}
```"
Apple gains after Morgan Stanley calls stock 'top pick' for AI efforts,24-07-15,RE,Apple gains after Morgan Stanley calls stock 'top pick' for AI efforts,bullish,0.85,0.9,"The headline explicitly describes a positive call from Morgan Stanley, indicating strong optimism about Apple's future AI-related investments and, consequently, its stock performance. This suggests a significant positive outlook for AAPL.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly describes a positive call from Morgan Stanley, indicating strong optimism about Apple's future AI-related investments and, consequently, its stock performance. This suggests a significant positive outlook for AAPL.""
}
```"
APPLE INC : UBS remains Neutral,24-07-12,ZD,APPLE INC : UBS remains Neutral,bullish,0.85,0.9,"The headline indicates UBS’s neutral assessment, suggesting a potential positive outlook for Apple’s stock performance based on UBS’s perspective. This suggests a higher likelihood of positive market movement compared to a neutral assessment.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates UBS’s neutral assessment, suggesting a potential positive outlook for Apple’s stock performance based on UBS’s perspective. This suggests a higher likelihood of positive market movement compared to a neutral assessment.""
}
```"
APPLE : BofA raises its price target,24-07-11,Zonebourse,APPLE : BofA raises its price target,bullish,0.95,0.9,"The headline explicitly states a price target increase by BofA, which is a positive signal for Apple's stock price.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.95,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a price target increase by BofA, which is a positive signal for Apple's stock price.""
}
```"
Apple staves off EU antitrust fine,24-07-11,RE,Apple staves off EU antitrust fine,bullish,0.85,0.9,"The headline indicates a successful resolution to an antitrust issue, suggesting a positive outcome for Apple’s future and stock price. It’s a significant hurdle avoided, implying increased confidence in the company's position.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline indicates a successful resolution to an antitrust issue, suggesting a positive outcome for Apple’s future and stock price. It’s a significant hurdle avoided, implying increased confidence in the company's position.""
}
```"
"Needham Adjusts Price Target on Apple to $260 From $220, Maintains Buy Rating",24-07-10,MT,"Needham Adjusts Price Target on Apple to $260 From $220, Maintains Buy Rating",bullish,0.85,0.9,"The headline explicitly states a price target increase (to $260) from $220, indicating a positive outlook for AAPL's future performance.  The maintain of a buy rating also suggests strong optimism.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly states a price target increase (to $260) from $220, indicating a positive outlook for AAPL's future performance.  The maintain of a buy rating also suggests strong optimism.""
}
```"
Apple Allows Epic to Include Proprietary App Store on iPhones,24-07-08,MT,Apple Allows Epic to Include Proprietary App Store on iPhones,bullish,0.85,0.9,"The headline explicitly indicates Apple granting a third-party access to its app store, which could potentially lead to increased revenue and market share for Epic Games. This is a positive development for Apple and suggests a stronger relationship with Epic, indicating a bullish outlook for AAPL.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline explicitly indicates Apple granting a third-party access to its app store, which could potentially lead to increased revenue and market share for Epic Games. This is a positive development for Apple and suggests a stronger relationship with Epic, indicating a bullish outlook for AAPL.""
}
```"
Epic Games Receives Second Rejection from Apple for Europe Game Store,24-07-05,MT,Epic Games Receives Second Rejection from Apple for Europe Game Store,bullish,0.85,0.9,"The headline discusses a second rejection of Epic's game store integration, which is generally considered positive for Apple's potential growth. It suggests increased scrutiny and potential challenges, which could translate into improved investor sentiment.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.85,
  ""confidence"": 0.9,
  ""rationale"": ""The headline discusses a second rejection of Epic's game store integration, which is generally considered positive for Apple's potential growth. It suggests increased scrutiny and potential challenges, which could translate into improved investor sentiment.""
}
```"
"Wall St set for lower open as megacaps retreat with jobs data, Powell in focus",24-07-02,RE,"Wall St set for lower open as megacaps retreat with jobs data, Powell in focus",bullish,0.75,0.85,"The headline discusses a retreat of megacaps, which is generally seen as positive for Apple, implying increased investor confidence and potential for higher stock price movements.","```json
{
  ""sentiment"": ""bullish"",
  ""score"": 0.75,
  ""confidence"": 0.85,
  ""rationale"": ""The headline discusses a retreat of megacaps, which is generally seen as positive for Apple, implying increased investor confidence and potential for higher stock price movements.""
}
```"
